Analyst Username,URL Username,Ticker,Quarter,Reports,Published,EPS,Revenue
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Vailima,vailima,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
leonromerophd,leosuaromero,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
rambler,analyst_8804828,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_1047459,analyst_1047459,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_1047459,analyst_1047459,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5114545,analyst_5114545,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
DrTee,analyst_6426407,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_8111060,analyst_8111060,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
David Hilder,analyst_1074949,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_94163,analyst_94163,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_239396,analyst_239396,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5692657,analyst_5692657,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">NVDA</strong>",Q1 2022,</div> 3 / 195,19,24,43
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">X</strong>",Q1 2021,</div> 7 / 14,17,-2,15
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">EBAY</strong>",Q1 2021,</div> 22 / 58,17,15,32
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">MU</strong>",Q2 2021,</div> 32 / 109,18,20,38
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">CRWD</strong>",Q4 2021,</div> 38 / 72,8,15,23
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">COST</strong>",Q2 2021,</div> 13 / 65,-7,19,12
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">NVDA</strong>",Q4 2021,</div> 47 / 224,11,23,34
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">OXY</strong>",Q4 2020,</div> 14 / 23,-3,-2,-5
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">TWTR</strong>",Q4 2020,</div> 101 / 125,-4,-3,-7
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">EBAY</strong>",Q4 2020,</div> 60 / 63,-14,11,-3
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">AMD</strong>",Q4 2020,</div> 135 / 274,-3,22,19
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">MSFT</strong>",Q2 2021,</div> 39 / 276,11,14,25
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">IBM</strong>",Q4 2020,</div> 13 / 85,25,-3,22
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">NFLX</strong>",Q4 2020,</div> 167 / 190,-4,-9,-13
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">GS</strong>",Q4 2020,</div> 40 / 49,-5,-4,-9
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">JPM</strong>",Q4 2020,</div> 12 / 84,11,19,30
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">KBH</strong>",Q4 2020,</div> 1 / 17,19,20,39
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">MU</strong>",Q1 2021,</div> 59 / 100,11,12,23
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">COST</strong>",Q1 2021,</div> 11 / 54,9,22,31
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">NVDA</strong>",Q3 2021,</div> 3 / 196,11,24,35
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">OXY</strong>",Q3 2020,</div> 9 / 15,-1,-2,-3
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">TEVA</strong>",Q3 2020,</div> 14 / 18,-11,-3,-14
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">WTI</strong>",Q3 2020,</div> 3 / 6,-3,21,18
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">FIT</strong>",Q3 2020,</div> 25 / 27,-8,11,3
Analyst_5065096,analyst_5065096,"<strong class=""profile-tbl-ticker"">UAA</strong>",Q3 2020,</div> 7 / 47,16,9,25
Analyst_6723571,analyst_6723571-b5dd6107-3a2d-4a4c-bdd4-3a25858950a6,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_5811113,analyst_5811113,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2711490,analyst_2711490,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2711490,analyst_2711490,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2539414,analyst_2539414,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_1677581,analyst_1677581,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
Analyst_2156284,analyst_2156284,"<strong class=""profile-tbl-ticker"">",</a> </div>,"<div class=""td profile-stcks-tbl-quarters""> </div>",</div>,</div>,</div>
